City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
351,choibalsan,48.0667,114.5,5.15,75,16,4.23,MN,1696026316
352,i-n-salah,27.1935,2.4607,30.14,26,0,11.64,DZ,1696026316
353,remire-montjoly,4.9167,-52.2667,29.02,74,0,3.09,GF,1696025795
354,yeppoon,-23.1333,150.7333,22.88,77,10,4.44,AU,1696025819
355,sri dungargarh,28.0833,74.0167,29.12,29,21,4.68,IN,1696026317
356,sechura,-5.5569,-80.8222,24.69,64,88,7.96,PE,1696026317
357,wynyard,-41.0,145.7167,13.09,80,51,1.57,AU,1696025816
358,cahors,44.4167,1.3333,17.93,83,17,1.96,FR,1696026317
359,puerto escondido,15.85,-97.0667,31.46,58,20,2.57,MX,1696026318
360,al ghayzah,16.2079,52.176,26.03,85,2,1.48,YE,1696026318
361,katsuren-haebaru,26.3369,127.8719,28.43,94,20,0.0,JP,1696026124
362,ximeicun,24.9639,118.3794,24.03,92,0,1.35,CN,1696026318
363,karratha,-20.7377,116.8463,25.71,31,31,4.61,AU,1696026318
364,la'ie,21.6477,-157.9253,31.98,74,99,2.68,US,1696025695
365,bodo,67.28,14.405,11.02,98,75,3.09,NO,1696025796
366,preobrazheniye,42.9019,133.9064,15.01,71,23,1.05,RU,1696025763
367,sanchor,24.7553,71.7722,28.23,56,12,2.1,IN,1696026319
368,happy valley-goose bay,53.3168,-60.3315,15.17,58,75,0.0,CA,1696025709
369,sampang,-7.1872,113.2394,25.84,71,58,3.89,ID,1696026319
370,sittwe,20.15,92.9,25.78,91,100,4.75,MM,1696025857
371,pointe aux piments,-20.0628,57.5131,23.31,75,9,5.65,MU,1696026320
372,illizi,26.4833,8.4667,28.89,26,100,6.43,DZ,1696025643
373,palmer,42.1584,-72.3287,12.41,82,100,3.09,US,1696025569
374,pierre,44.3683,-100.351,25.51,52,0,2.57,US,1696026040
375,kapa'a,22.0752,-159.319,29.99,71,40,5.14,US,1696025593
376,rawson,-43.3002,-65.1023,11.37,43,0,5.99,AR,1696026321
377,kununurra,-15.7667,128.7333,23.99,73,78,2.06,AU,1696025841
378,mersing,2.4312,103.8405,23.95,94,20,1.54,MY,1696025859
379,sidney,-33.8679,151.2073,20.75,84,40,4.12,AU,1696026279
380,holualoa,19.6228,-155.9522,28.91,66,20,7.2,US,1696025784
381,posse,-14.0931,-46.3694,26.22,54,67,1.34,BR,1696026321
382,sambava,-14.2667,50.1667,21.88,87,55,3.9,MG,1696026096
383,zyryanskoye,56.8306,86.6258,7.04,90,76,3.61,RU,1696025875
384,lijiang,26.8688,100.2207,12.51,96,44,0.75,CN,1696026322
385,dingwall,57.5953,-4.4272,12.26,84,68,5.93,GB,1696026322
386,dunedin,-45.8742,170.5036,7.11,69,85,5.81,NZ,1696025605
387,arar,30.9753,41.0381,25.01,16,0,2.06,SA,1696026323
388,rundu,-17.9333,19.7667,21.55,15,13,2.45,NA,1696026323
389,celestun,20.8667,-90.4,29.1,74,63,3.82,MX,1696026323
390,al hilaliyya,14.9398,33.234,31.24,43,21,3.28,SD,1696025773
391,itaituba,-4.2761,-55.9836,34.51,28,68,1.0,BR,1696026323
392,prieska,-29.6641,22.7474,22.36,12,99,2.96,ZA,1696026324
393,roxas,11.5853,122.7511,24.52,88,81,1.7,PH,1696026265
394,ouallam,14.3188,2.0866,30.59,48,43,4.02,NE,1696026324
395,bubaque,11.2833,-15.8333,28.29,78,48,4.29,GW,1696026324
396,healesville,-37.65,145.5167,20.75,39,13,2.42,AU,1696026324
397,pauini,-7.7136,-66.9764,24.61,84,99,2.44,BR,1696026325
398,novoishimskiy,53.1981,66.7694,10.26,81,100,2.45,KZ,1696026325
399,oppdal,62.5943,9.6912,7.01,92,42,0.22,NO,1696026325
400,homer,59.6425,-151.5483,11.93,67,0,1.54,US,1696026325
401,floro,61.5996,5.0328,11.98,94,100,10.29,NO,1696026326
402,okhotsk,59.3833,143.3,7.33,85,100,1.82,RU,1696025827
403,warangal,18.0,79.5833,23.86,95,100,2.89,IN,1696026326
404,alexandria,31.2156,29.9553,26.03,64,3,2.75,EG,1696026047
405,tsiroanomandidy,-18.7667,46.0333,19.89,47,26,1.2,MG,1696026326
406,natal,-5.795,-35.2094,26.12,83,40,3.6,BR,1696026186
407,tchibanga,-2.85,11.0333,22.82,90,100,1.65,GA,1696026327
408,simanggang,1.2472,111.4528,23.99,94,100,1.54,MY,1696026327
409,moyynkum,44.2914,72.9469,14.8,46,77,2.96,KZ,1696026206
410,gaillimh,53.2719,-9.0489,12.37,85,100,2.71,IE,1696026327
411,juneau,58.3019,-134.4197,10.12,95,100,2.57,US,1696025874
412,urengoy,65.9667,78.3667,0.62,88,51,6.71,RU,1696026328
413,saldanha,-33.0117,17.9442,14.51,92,100,3.76,ZA,1696025782
414,praia da vitoria,38.7333,-27.0667,22.14,88,20,5.82,PT,1696025796
415,morehead city,34.7229,-76.726,22.23,88,100,4.12,US,1696025812
416,dingzhou,38.5131,114.9956,12.06,41,0,2.22,CN,1696026328
417,wuwei,37.9281,102.6414,12.95,59,86,1.98,CN,1696025810
418,beijing,39.9075,116.3972,16.61,40,0,2.59,CN,1696026329
419,takoradi,4.8845,-1.7554,25.22,92,57,2.88,GH,1696026329
420,naliya,23.2667,68.8333,26.68,76,24,4.54,IN,1696026329
421,tsiombe,-25.3,45.4833,21.28,71,0,2.54,MG,1696025844
422,port douglas,-16.4833,145.4667,23.23,70,95,7.46,AU,1696025854
423,soufriere,13.8562,-61.0566,29.81,80,20,3.6,LC,1696025828
424,tostado,-29.232,-61.7692,23.32,35,5,4.1,AR,1696026330
425,hammerfest,70.6634,23.6821,7.25,100,75,1.54,NO,1696025847
426,kidal,18.4411,1.4078,33.93,16,9,3.64,ML,1696026330
427,flin flon,54.7682,-101.865,12.91,88,100,0.0,CA,1696025768
428,suva,-18.1416,178.4415,25.71,57,75,5.14,FJ,1696026330
429,al kharijah,25.4514,30.5464,31.64,17,9,5.13,EG,1696026105
430,aoulef,26.9667,1.0833,30.56,25,0,10.75,DZ,1696026331
431,phalaborwa,-23.943,31.1411,21.6,63,0,2.45,ZA,1696026331
432,ribeira brava,32.65,-17.0667,24.35,85,27,0.73,PT,1696026331
433,glace bay,46.1969,-59.957,14.88,86,75,2.57,CA,1696026331
434,khovd,48.0056,91.6419,3.45,64,44,2.22,MN,1696026332
435,yaren,-0.5472,166.916,28.63,76,100,5.59,NR,1696026332
436,mugia,43.1041,-9.2179,19.95,93,32,3.43,ES,1696026332
437,myskhako,44.6714,37.7433,19.9,53,76,3.67,RU,1696026332
438,phan rang-thap cham,11.5667,108.9833,24.37,91,92,1.99,VN,1696026332
439,muynoq,43.7683,59.0214,15.94,64,57,3.81,UZ,1696026332
440,grand forks,47.9417,-97.4337,23.85,32,40,1.54,US,1696026140
441,ofunato,39.0717,141.7167,19.76,70,97,1.49,JP,1696026333
442,las heras,-46.5419,-68.9359,15.55,31,9,5.42,AR,1696026333
443,chyorny yar,48.0624,46.1091,16.85,37,2,2.39,RU,1696026333
444,laojunmiao,39.8333,97.7333,8.09,35,0,4.65,CN,1696025754
445,grand-bassam,5.2118,-3.7388,26.98,92,82,2.19,CI,1696026334
446,fukuecho,32.6881,128.8419,24.27,75,5,1.87,JP,1696026334
447,keflavik,64.0049,-22.5624,6.24,87,0,2.57,IS,1696025859
448,general conesa,-40.1,-64.4333,13.29,29,0,3.62,AR,1696026336
449,baardheere,2.3446,42.2764,26.21,69,2,7.43,SO,1696026336
450,smithers,54.7804,-127.1743,12.18,58,40,4.12,CA,1696025792
451,uliastay,47.7417,96.8444,-2.93,60,34,3.24,MN,1696026336
452,alajarvi,63.0,23.8167,12.62,93,97,4.12,FI,1696026337
453,satuek,15.297,103.2919,24.31,100,75,1.03,TH,1696026337
454,demidov,55.2706,31.515,12.59,74,78,2.63,RU,1696026337
455,alta,69.9689,23.2717,8.59,87,100,0.0,NO,1696025795
456,tromso,69.6496,18.957,10.01,93,75,3.6,NO,1696026337
457,ola,59.5833,151.2833,6.69,84,100,1.44,RU,1696025743
458,jayamkondacholapuram,11.2167,79.3667,25.43,81,97,4.39,IN,1696026338
459,kas,36.2018,29.6377,22.85,72,0,3.54,TR,1696026338
460,veraval,20.9,70.3667,27.59,75,99,4.16,IN,1696026338
461,kargasok,59.0556,80.8572,5.34,94,84,7.64,RU,1696026339
462,riberalta,-10.9833,-66.1,34.11,55,75,0.0,BO,1696026339
463,rongelap,11.1635,166.8941,28.74,77,73,5.83,MH,1696025815
464,akureyri,65.6835,-18.0878,4.96,81,75,3.09,IS,1696026339
465,lubang,13.8584,120.124,28.23,77,81,1.9,PH,1696025837
466,mizan teferi,6.9833,35.5833,16.79,92,71,1.35,ET,1696026339
467,rio bueno,-40.3167,-72.9667,18.08,75,0,1.47,CL,1696026340
468,touros,-5.1989,-35.4608,25.17,75,94,7.31,BR,1696026291
469,papao,-17.75,-149.55,27.82,82,27,9.29,PF,1696025866
470,zalau,47.2,23.05,14.8,51,0,1.58,RO,1696026340
471,sorong,-0.8833,131.25,26.21,87,100,4.94,ID,1696025842
472,thanh hoa,19.8,105.7667,24.14,97,100,1.81,VN,1696026340
473,velikiye luki,56.34,30.5452,13.45,76,97,2.95,RU,1696026341
474,essaouira,31.5125,-9.77,22.72,73,6,1.54,MA,1696026341
475,berezovyy,51.6667,135.7,7.74,96,100,0.54,RU,1696026341
476,tual,-5.6667,132.75,26.09,85,100,6.67,ID,1696026341
477,edmundston,47.3737,-68.3251,17.63,73,0,2.57,CA,1696026342
478,ladario,-19.0047,-57.6017,33.05,37,67,1.76,BR,1696026119
479,pazaryolu,40.4208,40.771,14.02,69,81,1.54,TR,1696026342
480,madang,-5.2246,145.7966,26.26,84,98,0.42,PG,1696026342
481,boa vista,2.8197,-60.6733,24.99,78,40,3.6,BR,1696025783
482,masvingo,-20.0637,30.8277,21.22,69,66,1.94,ZW,1696026343
483,namibe,-15.1961,12.1522,18.66,85,86,4.22,AO,1696025833
484,ghat,24.9647,10.1728,26.31,34,77,2.1,LY,1696025833
485,lodja,-3.4833,23.4333,23.02,78,92,0.66,CD,1696025787
486,kampene,-3.6,26.6667,20.7,94,100,1.07,CD,1696026343
487,doma,8.3833,8.35,22.28,97,97,0.62,NG,1696026343
488,guinticgan,11.5641,123.1236,26.53,84,90,3.19,PH,1696026344
489,jabat,7.75,168.9751,28.06,79,93,6.56,MH,1696026344
490,ixtapa,20.7,-105.2,32.35,79,75,3.6,MX,1696025833
491,amga,60.8953,131.9608,-2.96,74,65,1.18,RU,1696025864
492,gaalkacyo,6.7697,47.4308,25.95,75,4,8.24,SO,1696026344
493,marquette,46.5333,-87.6335,18.76,74,89,2.24,US,1696026345
494,spirovo,57.419,34.9766,12.62,82,99,2.27,RU,1696026345
495,ko lanta,7.5336,99.0865,27.48,74,81,2.47,TH,1696026345
496,auburn,47.3073,-122.2284,17.33,68,40,6.17,US,1696026345
497,colonia,50.9333,6.95,15.54,86,75,2.06,DE,1696025853
498,bac lieu,9.285,105.7244,25.64,88,93,3.45,VN,1696026127
499,tunduma,-9.3,32.7667,17.81,60,53,4.29,TZ,1696026346
500,minab,27.1467,57.0801,30.65,36,0,2.31,IR,1696026346
501,yung shue wan,22.2333,114.1167,28.71,82,4,0.45,HK,1696026346
502,medicine hat,50.0501,-110.6683,16.58,44,75,4.63,CA,1696026061
503,arteche,12.2645,125.4048,25.64,93,100,2.6,PH,1696025756
504,kiffa,16.6166,-11.4045,36.64,25,99,4.27,MR,1696026347
505,benisheikh,11.8072,12.4909,25.78,74,68,2.21,NG,1696026347
506,chegdomyn,51.1167,133.0167,6.35,94,100,0.64,RU,1696025746
507,zayukovo,43.6161,43.3339,10.12,86,59,1.02,RU,1696026347
508,ulladulla,-35.35,150.4667,16.95,39,1,2.32,AU,1696025665
509,loralai,30.3705,68.598,16.41,14,0,3.58,PK,1696026348
510,pisco,-13.7,-76.2167,20.03,77,0,3.6,PE,1696025682
511,west bay,19.3667,-81.4167,32.25,75,20,2.06,KY,1696026348
512,sa'dah,16.9402,43.7639,19.56,21,23,2.72,YE,1696026348
513,sihanoukville,10.6093,103.5296,26.97,94,40,1.54,KH,1696026348
514,noshiro,40.2039,140.0242,16.46,74,94,2.86,JP,1696026348
515,guiuan,11.0333,125.7247,28.23,79,100,5.66,PH,1696025845
516,gao,16.6362,1.637,34.02,26,100,5.51,ML,1696026349
517,karaton,-6.3424,106.1045,21.9,87,66,0.89,ID,1696026349
518,laguna,38.421,-121.4238,26.99,58,0,6.17,US,1696025851
519,cockburn town,21.4612,-71.1419,29.38,76,16,5.73,TC,1696025755
520,kokopo,-4.352,152.2633,25.27,85,89,1.6,PG,1696026350
521,kenora,49.8167,-94.4337,16.54,77,40,2.06,CA,1696026199
522,carutapera,-1.195,-46.02,26.45,79,25,4.48,BR,1696026350
523,el rosario,24.2556,-107.1828,33.68,58,70,4.66,MX,1696026350
524,port-vila,-17.7338,168.3219,23.78,60,75,8.23,VU,1696025876
525,tosontsengel,48.7567,98.2839,-2.46,84,86,0.26,MN,1696026351
526,praia,14.9215,-23.5087,27.3,83,20,5.14,CV,1696026351
527,salinopolis,-0.6136,-47.3561,26.95,79,35,5.81,BR,1696025757
528,panj,37.2363,69.0991,18.9,29,64,0.72,TJ,1696026351
529,altayskoye,51.9533,85.3325,10.97,92,100,1.15,RU,1696026351
530,ouadda,8.0777,22.4007,20.84,96,90,0.22,CF,1696026352
531,grums,59.3466,13.1091,13.28,94,75,4.12,SE,1696026352
532,greymouth,-42.4667,171.2,9.67,69,61,2.64,NZ,1696025771
533,menongue,-14.6585,17.691,21.69,36,82,0.88,AO,1696026352
534,moramanga,-18.9333,48.2,13.77,97,54,0.34,MG,1696026352
535,broken hill,-31.95,141.4333,21.94,25,0,4.01,AU,1696025721
536,jinka,5.65,36.65,20.1,70,79,1.49,ET,1696026353
537,lhasa,29.65,91.1,10.48,67,94,1.85,CN,1696026353
538,ferrara,44.8,11.8333,18.36,76,7,0.35,IT,1696026353
539,berdyansk,46.7503,36.7944,19.16,56,63,6.54,UA,1696026353
540,namie,37.4833,141.0,20.95,87,100,0.83,JP,1696026354
541,bom jesus,-9.0744,-44.3586,31.59,17,97,2.07,BR,1696026354
542,baharly,38.4362,57.4316,18.91,32,0,2.07,TM,1696026354
543,livingstone,-17.8419,25.8543,24.3,44,9,1.47,ZM,1696026171
544,poronaysk,49.2167,143.1167,10.8,73,69,0.26,RU,1696026355
545,port macquarie,-31.4333,152.9167,20.5,67,1,2.27,AU,1696025776
546,pervomayskoye,43.919,46.7102,15.17,72,68,3.73,RU,1696025756
547,san julian,21.0167,-102.1667,28.78,19,21,2.4,MX,1696026355
548,igrim,63.1906,64.4162,0.57,72,18,1.79,RU,1696026355
549,hilo,19.7297,-155.09,29.03,71,20,3.58,US,1696026355
550,xilin hot,43.9667,116.0333,3.86,75,1,1.6,CN,1696026356
551,pontianak,-0.0333,109.3333,23.99,88,40,1.03,ID,1696026356
552,vail,32.0479,-110.712,37.33,9,1,1.79,US,1696026228
553,camana,-16.6228,-72.7111,18.82,81,64,3.39,PE,1696026356
554,novyy urgal,51.0736,132.5642,6.58,95,99,0.22,RU,1696026356
555,spring creek,40.7266,-115.5859,24.34,21,46,3.78,US,1696026357
556,tazacorte,28.629,-17.9293,23.54,78,20,1.34,ES,1696025816
557,ineu,46.4333,21.85,16.64,50,0,1.34,RO,1696026357
558,johi,26.6921,67.6133,29.73,13,0,2.41,PK,1696026358
559,fort stockton,30.894,-102.8793,35.03,33,14,7.2,US,1696026359
560,ritchie,-29.038,24.6028,14.56,15,75,3.3,ZA,1696026360
561,maintirano,-18.0667,44.0167,25.51,70,4,2.25,MG,1696026111
562,limulunga,-15.0969,23.1376,24.18,43,85,1.99,ZM,1696026360
563,selsey,50.735,-0.7898,14.4,94,100,3.94,GB,1696026361
564,fria,10.4167,-13.5833,24.57,97,100,1.1,GN,1696026361
565,bahir dar,11.5936,37.3908,15.64,88,74,1.66,ET,1696026361
566,vanino,49.0869,140.2543,12.27,66,99,2.84,RU,1696026361
567,siuna,13.7332,-84.7773,28.24,90,63,1.51,NI,1696026085
568,aljezur,37.3191,-8.8033,22.75,54,35,1.42,PT,1696026172
569,fuzhou,26.0614,119.3061,25.94,94,1,1.2,CN,1696026362
570,norderney,53.7,7.15,16.12,72,0,9.31,DE,1696026362
571,coyhaique,-45.5752,-72.0662,15.34,31,0,3.6,CL,1696026363
572,arkhangel'sk,64.5401,40.5433,11.13,93,100,3.41,RU,1696025829
573,sanliurfa,37.2128,38.7817,21.93,60,0,3.03,TR,1696026271
574,laboe,54.4,10.2167,13.47,88,19,3.6,DE,1696026363
575,tsengel,49.4783,100.8894,1.23,82,17,1.28,MN,1696026363
576,buchach,49.0625,25.388,14.96,47,6,1.83,UA,1696026363
577,rabaul,-4.1967,152.1721,26.03,82,90,2.1,PG,1696026364
